review_group_id,row_in_group,review_type,group_size,distinct_standard_doi_count,group_source_combo,group_journal_combo,meta_dedup_key,year,first_author,title,title_source_field,journal,source_db_group,source_db_primary,doi,registered_doi,standard_doi_key,dedup_group_size,dedup_match_basis,cited_count,institution,institution_extracted,institution_norm,review_note
C032,1,doi_conflict,2,2,WOS,ENERGY & FUELS,highlyefficientandstablebifunctionalelectrocatalystwithalloyoxideheterostructuresforarechargeablezincairbattery|2022|rui|energyfuels,2022,Rui,Highly Efficient and Stable Bifunctional Electrocatalyst with Alloy/Oxide Heterostructures for a Rechargeable Zinc-Air Battery,title_cn_en,ENERGY & FUELS,WOS,WOS,10.1021/acs.energyfuels.2c02744,,10.1021/acs.energyfuels.2c02744,1,single,5.0,"[Rui, Chang; Lu, Qian; Bu, Yunfei] Nanjing Univ Informat Sci & Technol NUIST, Jiangsu Collaborat Innovat Ctr Atmospher Environm, Sch Environm Sci & Technol, Jiangsu Key Lab Atmospher Environm Monitoring & Po, Nanjing 210044, Jiangsu, Peoples R China; [Zhang, Ting; Jiang, Yan; Xie, Dongsheng; Li, Meng] Sinopec Nanjing Engn & Construct Incorp, Nanjing 210094, Jiangsu, Peoples R China",Nanjing Univ Informat Sci & Technol NUIST | Sinopec Nanjing Engn & Construct Incorp,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C032,2,doi_conflict,2,2,WOS,ENERGY & FUELS,highlyefficientandstablebifunctionalelectrocatalystwithalloyoxideheterostructuresforarechargeablezincairbattery|2022|rui|energyfuels,2022,Rui,Highly Efficient and Stable Bifunctional Electrocatalyst with Alloy/ Oxide Heterostructures for a Rechargeable Zinc-Air Battery,title_cn_en,ENERGY & FUELS,WOS,WOS,10.1021/acs.energyfuels.2c0274412816,,10.1021/acs.energyfuels.2c0274412816,1,single,5.0,"[Rui, Chang; Lu, Qian; Bu, Yunfei] Nanjing Univ Informat Sci & Technol NUIST, Jiangsu Collaborat Innovat Ctr Atmospher Environm, Jiangsu Key Lab Atmospher Environm Monitoring & Po, Sch Environm Sci & Technol,UNIST NUIST Energy & En, Nanjing 210044, Jiangsu, Peoples R China; [Zhang, Ting; Jiang, Yan; Xie, Dongsheng; Li, Meng] Sinopec Nanjing Engn & Construction Inc, Nanjing 210094, Jiangsu, Peoples R China",Nanjing Univ Informat Sci & Technol NUIST | Sinopec Nanjing Engn & Construction Inc,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C033,1,doi_conflict,2,2,WOS,ENERGY & FUELS,improvementofmethanehydrateformationusingbiofriendlyaminoacidsfornaturalgasstorageapplicationskineticandmorphologyinsights|2022|chaovarin|energyfuels,2022,Chaovarin,Improvement of Methane Hydrate Formation Using Biofriendly Amino Acids for Natural Gas Storage Applications: Kinetic and Morphology Insights,title_cn_en,ENERGY & FUELS,WOS,WOS,10.1021/acs.energyfuels.2c02780,,10.1021/acs.energyfuels.2c02780,1,single,6.0,"[Linga, Praveen] Natl Univ Singapore, Dept Chem & Biomol Engn, Singapore 117575, Singapore; [Rangsunvigit, Pramoch] Chulalongkorn Univ, Petr & Petrochem Coll, Bangkok 10330, Thailand; [Rangsunvigit, Pramoch] Chulalongkorn Univ, Ctr Excellence Petrochem & Mat Technol PETROMAT, Bangkok 10330, Thailand; [Chaovarin, Chuvich; Yodpetch, Viphada; Inkong, Katipot; Kulprathipanja, Santi] Chulalongkorn Univ, Petr & Petrochem Coll, Bangkok 10330, Thailand; [Veluswamy, Hari Prakash] Indian Inst Technol Roorkee, Dept Chem Engn, Roorkee 247667, Uttarakhand, India",Chulalongkorn Univ | Indian Inst Technol Roorkee | Natl Univ Singapore,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C033,2,doi_conflict,2,2,WOS,ENERGY & FUELS,improvementofmethanehydrateformationusingbiofriendlyaminoacidsfornaturalgasstorageapplicationskineticandmorphologyinsights|2022|chaovarin|energyfuels,2022,Chaovarin,Improvement of Methane Hydrate Formation Using Biofriendly Amino Acids for Natural Gas Storage Applications: Kinetic and Morphology Insights,title_cn_en,ENERGY & FUELS,WOS,WOS,10.1021/acs.energyfuels.2c0278012826,,10.1021/acs.energyfuels.2c0278012826,1,single,6.0,"[Chaovarin, Chuvich; Yodpetch, Viphada; Inkong, Katipot; Kulprathipanja, Santi; Rangsunvigit, Pramoch] Chulalongkorn Univ, Petr & Petrochem Coll, Bangkok 10330, Thailand; [Veluswamy, Hari Prakash] Indian Inst Technol Roorkee, Dept Chem Engn, Roorkee 247667, Uttarakhand, India; [Linga, Praveen] Natl Univ Singapore, Dept Chem & Biomol Engn, Singapore 117575, Singapore; [Rangsunvigit, Pramoch] Chulalongkorn Univ, Ctr Excellence Petrochem & Mat Technol PETROMAT, Bangkok 10330, Thailand",Chulalongkorn Univ | Indian Inst Technol Roorkee | Natl Univ Singapore,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C034,1,doi_conflict,2,2,WOS,ENERGY & FUELS,inhibitioneffectofsynthesizedionicliquidsonhydrateformationakineticandthermodynamicstudy|2022|maiti|energyfuels,2022,Maiti,Inhibition Effect of Synthesized Ionic Liquids on Hydrate Formation: A Kinetic and Thermodynamic Study,title_cn_en,ENERGY & FUELS,WOS,WOS,10.1021/acs.energyfuels.2c01921,,10.1021/acs.energyfuels.2c01921,1,single,2.0,"[Maiti, Moumita; Pillai, Prathibha; Mandal, Ajay] Indian Sch Mines, Indian Inst Technol, Dept Petr Engn, Dhanbad 826004, India; [Sharma, Aniruddha] Indian Inst Technol BHU, Dept Chem Engn & Technol, Varanasi 221005, India; [Bhaumik, Ajoy Kumar] Indian Sch Mines, Indian Inst Technol, Dept Appl Geol, Dhanbad 826004, India",Indian Inst Technol BHU | Indian Sch Mines,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C034,2,doi_conflict,2,2,WOS,ENERGY & FUELS,inhibitioneffectofsynthesizedionicliquidsonhydrateformationakineticandthermodynamicstudy|2022|maiti|energyfuels,2022,Maiti,Inhibition Effect of Synthesized Ionic Liquids on Hydrate Formation: A Kinetic and Thermodynamic Study,title_cn_en,ENERGY & FUELS,WOS,WOS,10.1021/acs.energyfuels.2c0192110832,,10.1021/acs.energyfuels.2c0192110832,1,single,2.0,"[Maiti, Moumita; Pillai, Prathibha; Mandal, Ajay] Indian Inst Technol, Indian Sch Mines, Dept Petr Engn, Dhanbad 826004, India; [Sharma, Aniruddha] Indian Inst Technol BHU, Dept Chem Engn & Technol, Varanasi 221005, India; [Bhaumik, Ajoy Kumar] Indian Inst Technol, Indian Sch Mines, Dept Appl Geol, Dhanbad 826004, India",Indian Inst Technol | Indian Inst Technol BHU,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C035,1,doi_conflict,2,2,WOS,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,isolationofovertemperaturefaultinanindustrialboilerusingtreestructuredsparsitybasedreconstruction|2022|dong|industrialengineeringchemistryresearch,2022,Dong,Isolation of Overtemperature Fault in an Industrial Boiler Using Tree-Structured Sparsity-Based Reconstruction,title_cn_en,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,WOS,WOS,10.1021/acs.iecr.2c00317,,10.1021/acs.iecr.2c00317,1,single,1.0,"[Dong, Yuxuan; Yao, Yan; Zeng, Jiusun] China Jiliang Univ, Coll Metrol & Measurement Engn, Hangzhou 310018, Peoples R China; [Luo, Shihua] Jiangxi Univ Finance & Econ, Coll Stat, Nanchang 330013, Jiangxi, Peoples R China; [Gao, Chuanhou] Zhejiang Univ, Sch Math Sci, Hangzhou 310027, Peoples R China",China Jiliang Univ | Jiangxi Univ Finance & Econ | Zhejiang Univ,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C035,2,doi_conflict,2,2,WOS,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,isolationofovertemperaturefaultinanindustrialboilerusingtreestructuredsparsitybasedreconstruction|2022|dong|industrialengineeringchemistryresearch,2022,Dong,Isolation of Overtemperature Fault in an Industrial Boiler Using Tree-Structured Sparsity-Based Reconstruction,title_cn_en,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,WOS,WOS,10.1021/acs.iecr.2c003176575,,10.1021/acs.iecr.2c003176575,1,single,1.0,"[Dong, Yuxuan; Yao, Yan; Zeng, Jiusun] China Jiliang Univ, Coll Metrol & Measurement Engn, Hangzhou 310018, Peoples R China; [Luo, Shihua] Jiangxi Univ Finance & Econ, Coll Stat, Nanchang 330013, Jiangxi, Peoples R China; [Gao, Chuanhou] Zhejiang Univ, Sch Math Sci, Hangzhou 310027, Peoples R China",China Jiliang Univ | Jiangxi Univ Finance & Econ | Zhejiang Univ,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C036,1,doi_conflict,2,2,WOS,ENERGY & FUELS,lithiumperchlorateadditivefordendriticfreeandlonglifelimetalbatteries|2022|fu|energyfuels,2022,Fu,Lithium Perchlorate Additive for Dendritic-Free and Long-Life Li Metal Batteries,title_cn_en,ENERGY & FUELS,WOS,WOS,10.1021/acs.energyfuels.2c02242,,10.1021/acs.energyfuels.2c02242,1,single,1.0,"[Fu, Xiangxiang; Deng, Xiaohua; Deng, Yingjie; Zheng, Yuying; Zhang, Zhen; Dang, Dai] Guangdong Univ Technol, Sch Chem Engn & Light Ind, Guangzhou 510006, Guangdong, Peoples R China; [Xiong, Xunhui] South China Univ Technol, New Energy Res Inst, Sch Environm & Energy, Guangzhou Key Lab Surface Chem Energy Mat, Guangzhou 510006, Guangdong, Peoples R China; [Wang, Gang] Xiangtan Univ, Sch Mat Sci & Engn, Xiangtan 411105, Hunan, Peoples R China",Guangdong Univ Technol | South China Univ Technol | Xiangtan Univ,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C036,2,doi_conflict,2,2,WOS,ENERGY & FUELS,lithiumperchlorateadditivefordendriticfreeandlonglifelimetalbatteries|2022|fu|energyfuels,2022,Fu,Lithium Perchlorate Additive for Dendritic-Free and Long-Life Li Metal Batteries,title_cn_en,ENERGY & FUELS,WOS,WOS,10.1021/acs.energyfuels.2c0224211219,,10.1021/acs.energyfuels.2c0224211219,1,single,1.0,"[Fu, Xiangxiang; Deng, Xiaohua; Deng, Yingjie; Zheng, Yuying; Zhang, Zhen; Dang, Dai] Guangdong Univ Technol, Sch Chem Engn & Light Ind, Guangzhou 510006, Guangdong, Peoples R China; [Xiong, Xunhui] South China Univ Technol, New Energy Res Inst, Sch Environm & Energy, Guangzhou Key Lab Surface Chem Energy Mat, Guangzhou 510006, Guangdong, Peoples R China; [Wang, Gang] Xiangtan Univ, Sch Mat Sci & Engn, Xiangtan 411105, Hunan, Peoples R China",Guangdong Univ Technol | South China Univ Technol | Xiangtan Univ,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C037,1,doi_conflict,2,2,WOS,ENERGY & FUELS,localizedsurfaceplasmonresonanceenhancedcontinuousflowphotoelectrocatalyticcosub2subconversiontoco|2022|bi|energyfuels,2022,Bi,Localized Surface Plasmon Resonance Enhanced Continuous Flow Photoelectrocatalytic CO<sub>2</sub> Conversion to CO,title_cn_en,ENERGY & FUELS,WOS,WOS,10.1021/acs.energyfuels.2c01520,,10.1021/acs.energyfuels.2c01520,1,single,1.0,"[Bi, Xinze; Wang, Hongzhi; Yang, Zhongzue; Zhao, Yuezhu; Ma, Zhengguang; Liu, Tengfei; Wu, Mingbo] China Univ Petr East China, Coll Chem Engn, Coll New Energy, State Key Lab Heavy Oil Proc, Qingdao 266580, Peoples R China",China Univ Petr East China,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C037,2,doi_conflict,2,2,WOS,ENERGY & FUELS,localizedsurfaceplasmonresonanceenhancedcontinuousflowphotoelectrocatalyticcosub2subconversiontoco|2022|bi|energyfuels,2022,Bi,Localized Surface Plasmon Resonance Enhanced Continuous Flow Photoelectrocatalytic CO<sub>2</sub> Conversion to CO,title_cn_en,ENERGY & FUELS,WOS,WOS,10.1021/acs.energyfuels.2c015207206,,10.1021/acs.energyfuels.2c015207206,1,single,0.0,"[Bi, Xinze; Wang, Hongzhi; Yang, Zhongzue; Zhao, Yuezhu; Ma, Zhengguang; Liu, Tengfei; Wu, Mingbo] China Univ Petr East China, Coll Chem Engn, Coll New Energy, State Key Lab Heavy Oil Proc, Qingdao 266580, Peoples R China",China Univ Petr East China,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C038,1,doi_conflict,2,2,WOS,ENERGY & FUELS,longtimekineticimpactonkeyfactorsaffectingasphalteneprecipitation|2022|quainoo|energyfuels,2022,Quainoo,Long-Time Kinetic Impact on Key Factors Affecting Asphaltene Precipitation,title_cn_en,ENERGY & FUELS,WOS,WOS,10.1021/acs.energyfuels.2c01963,,10.1021/acs.energyfuels.2c01963,1,single,1.0,"[Quainoo, Ato Kwamena; Imqam, Abdulmohsin] Missouri Univ Sci & Technol, Geosci & Geol Engn & Petr Engn Dept, Rolla, MO 65401 USA",Missouri Univ Sci & Technol,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C038,2,doi_conflict,2,2,WOS,ENERGY & FUELS,longtimekineticimpactonkeyfactorsaffectingasphalteneprecipitation|2022|quainoo|energyfuels,2022,Quainoo,Long-Time Kinetic Impact on Key Factors Affecting Asphaltene Precipitation,title_cn_en,ENERGY & FUELS,WOS,WOS,10.1021/acs.energyfuels.2c0196311108,,10.1021/acs.energyfuels.2c0196311108,1,single,1.0,"[Quainoo, Ato Kwamena; Imqam, Abdulmohsin] Missouri Univ Sci & Technol, Geosci & Geol Engn & Petr Engn Dept, Rolla, MO 65401 USA",Missouri Univ Sci & Technol,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C039,1,doi_conflict,2,2,WOS,ENERGY & FUELS,mofderivedzerodimensionalcusub3subpnanoparticlesembeddedincarbonmatricesforelectrochemicalhydrogenevolution|2022|ren|energyfuels,2022,Ren,MOF-Derived Zero-Dimensional Cu<sub>3</sub>P Nanoparticles Embedded in Carbon Matrices for Electrochemical Hydrogen Evolution,title_cn_en,ENERGY & FUELS,WOS,WOS,10.1021/acs.energyfuels.2c01708,,10.1021/acs.energyfuels.2c01708,1,single,4.0,"[Ren, Baiyu; Yi, Qian; Yang, Fan; Cheng, Yinfen; Yu, Hao; Han, Peng; Yang, Yang; Chen, Guanyu; Li, Zhong; Ou, Jian Zhen] Southwest Jiaotong Univ, Key Lab Adv Technol Mat, Minist Educ, Sch Mat Sci & Engn, Chengdu 610031, Peoples R China; [Jeerapan, Itthipon] Prince Songkla Univ, Div Phys Sci, Hat Yai 90110, Thailand; [Jeerapan, Itthipon] Prince Songkla Univ, Ctr Excellence Trace Anal & Biosensor, Hat Yai 90110, Thailand; [Ou, Jian Zhen] RMIT Univ, Sch Engn, Melbourne, Vic 3000, Australia",Prince Songkla Univ | RMIT Univ | Southwest Jiaotong Univ,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C039,2,doi_conflict,2,2,WOS,ENERGY & FUELS,mofderivedzerodimensionalcusub3subpnanoparticlesembeddedincarbonmatricesforelectrochemicalhydrogenevolution|2022|ren|energyfuels,2022,Ren,MOF-Derived Zero-Dimensional Cu<sub>3</sub>P Nanoparticles Embedded in Carbon Matrices for Electrochemical Hydrogen Evolution,title_cn_en,ENERGY & FUELS,WOS,WOS,10.1021/acs.energyfuels.2c017088381energy,,10.1021/acs.energyfuels.2c017088381energy,1,single,1.0,"[Ren, Baiyu; Yi, Qian; Yang, Fan; Cheng, Yinfen; Yu, Hao; Han, Peng; Yang, Yang; Chen, Guanyu; Jeerapan, Itthipon; Li, Zhong; Ou, Jian Zhen] Southwest Jiaotong Univ, Sch Mat Sci & Engn, Key Lab Adv Technol Mat, Minist Educ, Chengdu 610031, Peoples R China",Southwest Jiaotong Univ,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C040,1,doi_conflict,2,2,WOS,ENERGY & FUELS,methanationpilotplantwithaslurrybubblecolumnreactorsetupandfirstexperimentalresults|2022|sauerschell|energyfuels,2022,Sauerschell,Methanation Pilot Plant with a Slurry Bubble Column Reactor: Setup and First Experimental Results,title_cn_en,ENERGY & FUELS,WOS,WOS,10.1021/acs.energyfuels.2c00655,,10.1021/acs.energyfuels.2c00655,1,single,3.0,"[Sauerschell, Simon; Bajohr, Siegfried; Kolb, Thomas] Karlsruhe Inst Technol, Engler Bunte Inst, Div Fuel Technol, D-76131 Karlsruhe, Germany; [Kolb, Thomas] Karlsruhe Inst Technol, Engler Bunte Inst, DVGW Res Ctr, D-76131 Karlsruhe, Germany",Karlsruhe Inst Technol,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C040,2,doi_conflict,2,2,WOS,ENERGY & FUELS,methanationpilotplantwithaslurrybubblecolumnreactorsetupandfirstexperimentalresults|2022|sauerschell|energyfuels,2022,Sauerschell,Methanation Pilot Plant with a Slurry Bubble Column Reactor: Setup and First Experimental Results,title_cn_en,ENERGY & FUELS,WOS,WOS,10.1021/acs.energyfuels.2c006557166,,10.1021/acs.energyfuels.2c006557166,1,single,3.0,"[Sauerschell, Simon; Bajohr, Siegfried; Kolb, Thomas] Karlsruhe Inst Technol, Engler Bunte Inst, Div Fuel Technol, D-76131 Karlsruhe, Germany; [Kolb, Thomas] Karlsruhe Inst Technol, DVGW Res Ctr, Engler Bunte Inst, D-76131 Karlsruhe, Germany",Karlsruhe Inst Technol,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C041,1,doi_conflict,2,2,WOS,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,modelspecifictomodelgeneraluncertaintyforphysicalproperties|2022|zhan|industrialengineeringchemistryresearch,2022,Zhan,Model-Specific to Model-General Uncertainty for Physical Properties,title_cn_en,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,WOS,WOS,10.1021/acs.iecr.1c04706,,10.1021/acs.iecr.1c04706,1,single,3.0,"[Zhan, Ni; Kitchin, John R.] Carnegie Mellon Univ, Dept Chem Engn, Pittsburgh, PA 15213 USA",Carnegie Mellon Univ,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C041,2,doi_conflict,2,2,WOS,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,modelspecifictomodelgeneraluncertaintyforphysicalproperties|2022|zhan|industrialengineeringchemistryresearch,2022,Zhan,Model-Specific to Model-General Uncertainty for Physical Properties,title_cn_en,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,WOS,WOS,10.1021/acs.iecr.1c0470661,,10.1021/acs.iecr.1c0470661,1,single,3.0,"[Zhan, Ni; Kitchin, John R.] Carnegie Mellon Univ, Dept Chem Engn, Pittsburgh, PA 15213 USA",Carnegie Mellon Univ,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C042,1,doi_conflict,2,2,WOS,ENERGY & FUELS,modelingthemechanicalbehaviorofmethanehydratebearingsoilconsideringtheinfluencesoftemperatureandporepressure|2022|yan|energyfuels,2022,Yan,Modeling the Mechanical Behavior of Methane Hydrate-Bearing Soil Considering the Influences of Temperature and Pore Pressure,title_cn_en,ENERGY & FUELS,WOS,WOS,10.1021/acs.energyfuels.2c02223,,10.1021/acs.energyfuels.2c02223,1,single,3.0,"[Yan, Rongtao; Lu, Di; Song, Yu; Yu, Haihao; Zhang, Qin] Guilin Univ Technol, Coll Civil Engn & Architecture, Guangxi Key Lab Geomech & Geotech Engn, Guilin 541004, Guangxi, Peoples R China; [Zhou, Jiazuo] Chinese Acad Sci, Inst Rock & Soil Mech, State Key Lab Geomech & Geotech Engn, Wuhan 430071, Hubei, Peoples R China",Chinese Acad Sci | Guilin Univ Technol,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C042,2,doi_conflict,2,2,WOS,ENERGY & FUELS,modelingthemechanicalbehaviorofmethanehydratebearingsoilconsideringtheinfluencesoftemperatureandporepressure|2022|yan|energyfuels,2022,Yan,Modeling the Mechanical Behavior of Methane Hydrate-Bearing Soil Considering the Influences of Temperature and Pore Pressure,title_cn_en,ENERGY & FUELS,WOS,WOS,10.1021/acs.energyfuels.2c0222312510,,10.1021/acs.energyfuels.2c0222312510,1,single,3.0,"[Yan, Rongtao; Lu, Di; Song, Yu; Yu, Haihao; Zhang, Qin] Guilin Univ Technol, Coll Civil Engn & Architecture, Guangxi Key Lab Geomech & Geotech Engn, Guangxi 541004, Peoples R China; [Zhou, Jiazuo] Chinese Acad Sci, Inst Rock & Soil Mech, State Key Lab Geomech & Geotech Engn, Hubei 430071, Peoples R China",Chinese Acad Sci | Guilin Univ Technol,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C043,1,doi_conflict,2,2,WOS,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,novelmachinelearningmodelcorrelatingcosub2subequilibriumsolubilityinthreetertiaryamines|2022|liu|industrialengineeringchemistryresearch,2022,Liu,Novel Machine Learning Model Correlating CO<sub>2</sub> Equilibrium Solubility in Three Tertiary Amines,title_cn_en,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,WOS,WOS,10.1021/acs.iecr.2c02006,,10.1021/acs.iecr.2c02006,1,single,13.0,"[Liu, Helei; Dong, Shoulong] Beijing Inst Technol, Int Innovat Inst Carbon Capture & Utilizat I3CCU, Sch Chem & Chem Engn, Beijing 102488, Peoples R China; [Liu, Helei; Chan, Veronica K. H.; Dong, Shoulong; Chan, Christine; Tontiwachwuthikul, Paitoon] Univ Regina, Fac Engn & Appl Sci, Energy Informat Lab EIL, Regina, SK S4S 0A2, Canada; [Liu, Helei; Tantikhajorngosol, Puttipong; Li, Tianci; Tontiwachwuthikul, Paitoon] Univ Regina, Clean Energy Technol Res Inst CETRI, Regina, SK S4S 0A2, Canada; [Liu, Helei] Univ British Columbia, Dept Chem & Biol Engn, Vancouver, BC V6T 1Z3, Canada",Beijing Inst Technol | Univ British Columbia | Univ Regina,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C043,2,doi_conflict,2,2,WOS,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,novelmachinelearningmodelcorrelatingcosub2subequilibriumsolubilityinthreetertiaryamines|2022|liu|industrialengineeringchemistryresearch,2022,Liu,Novel Machine Learning Model Correlating CO<sub>2</sub> Equilibrium Solubility in Three Tertiary Amines,title_cn_en,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,WOS,WOS,10.1021/acs.iecr.2c0200614020,,10.1021/acs.iecr.2c0200614020,1,single,13.0,"[Liu, Helei; Dong, Shoulong] Int Innovat Inst Carbon Capture & Utilizat I3CCU, Sch Chem & Chem Engn, Beijing Inst Technol, Beijing 102488, Peoples R China; [Liu, Helei; Chan, Veronica K. H.; Tantikhajorngosol, Puttipong; Chan, Christine; Tontiwachwuthikul, Paitoon] Univ Regina, Fac Engn & Appl Sci, Energy Informat Lab EIL, Regina, SK S4S 0A2, Canada; [Liu, Helei; Tantikhajorngosol, Puttipong; Li, Tianci; Tontiwachwuthikul, Paitoon] Univ Regina, Clean Energy Technol Res Inst CETRI, Regina, SK S4S 0A2, Canada; [Liu, Helei] Univ British Columbia, Dept Chem & Biol Engn, Vancouver, BC V6T 1Z3, Canada",Int Innovat Inst Carbon Capture & Utilizat I3CCU | Univ British Columbia | Univ Regina,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C044,1,doi_conflict,2,2,WOS,ENERGY & FUELS,numericalstudyoftheeffectofthermalstimulationongasproductionfrommarinehydratereservoirs|2022|shang|energyfuels,2022,Shang,Numerical Study of the Effect of Thermal Stimulation on Gas Production from Marine Hydrate Reservoirs,title_cn_en,ENERGY & FUELS,WOS,WOS,10.1021/acs.energyfuels.2c0125,,10.1021/acs.energyfuels.2c0125,1,single,0.0,"[Shang, Shilong; Gu, Lijuan; Zhan, Linsen; Lu, Hailong] Peking Univ, Beijing Int Ctr Gas Hydrate, Sch Earth & Space Sci, Beijing 100871, Peoples R China",Peking Univ,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C044,2,doi_conflict,2,2,WOS,ENERGY & FUELS,numericalstudyoftheeffectofthermalstimulationongasproductionfrommarinehydratereservoirs|2022|shang|energyfuels,2022,Shang,Numerical Study of the Effect of Thermal Stimulation on Gas Production from Marine Hydrate Reservoirs,title_cn_en,ENERGY & FUELS,WOS,WOS,10.1021/acs.energyfuels.2c01257,,10.1021/acs.energyfuels.2c01257,1,single,2.0,"[Shang, Shilong; Gu, Lijuan; Zhan, Linsen; Lu, Hailong] Peking Univ, Sch Earth & Space Sci, Beijing Int Ctr Gas Hydrate, Beijing 100871, Peoples R China; [Zhan, Linsen] Peking Univ, Coll Engn, Beijing 100871, Peoples R China",Peking Univ,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C045,1,doi_conflict,2,2,WOS,ENERGY & FUELS,occurrencespaceandstateofpetroleuminlacustrineshaleinsightsfromtwosteppyrolysisandthensub2subadsorptionexperiment|2022|wu|energyfuels,2022,Wu,Occurrence Space and State of Petroleum in Lacustrine Shale: Insights from Two-Step Pyrolysis and the N<sub>2</sub> Adsorption Experiment,title_cn_en,ENERGY & FUELS,WOS,WOS,10.1021/acs.energyfuels.2c02222,,10.1021/acs.energyfuels.2c02222,1,single,6.0,"[Wu, Yuping; Liu, Chenglin; Jiang, Fujie; Hu, Tao; Lv, Jiahao; Zhang, Chenxi; Hu, Meiling; Huang, Renda; Wu, Guanyun] China Univ Petr, Coll Geosci, State Key Lab Petr Resources & Prospecting, Beijing 102249, Peoples R China; [Awan, Rizwan Sarwar] Hefei Univ Technol, Sch Resources & Environm Engn, Hefei 230009, Peoples R China; [Wu, Yuping; Chen, Zhangxin] Univ Calgary, Dept Chem & Petr Engn, Calgary, AB T2N 1N4, Canada",China Univ Petr | Hefei Univ Technol | Univ Calgary,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C045,2,doi_conflict,2,2,WOS,ENERGY & FUELS,occurrencespaceandstateofpetroleuminlacustrineshaleinsightsfromtwosteppyrolysisandthensub2subadsorptionexperiment|2022|wu|energyfuels,2022,Wu,Occurrence Space and State of Petroleum in Lacustrine Shale: Insights from Two-Step Pyrolysis and the N<sub>2</sub> Adsorption Experiment,title_cn_en,ENERGY & FUELS,WOS,WOS,10.1021/acs.energyfuels.2c0222210920,,10.1021/acs.energyfuels.2c0222210920,1,single,6.0,"[Wu, Yuping; Liu, Chenglin; Jiang, Fujie; Hu, Tao; Lv, Jiahao; Zhang, Chenxi; Hu, Meiling; Huang, Renda; Wu, Guanyun] China Univ Petr, State Key Lab Petr Resources & Prospecting, Beijing 102249, Peoples R China; [Wu, Yuping; Liu, Chenglin; Jiang, Fujie; Hu, Tao; Lv, Jiahao; Zhang, Chenxi; Hu, Meiling; Huang, Renda; Wu, Guanyun] China Univ Petr, Coll Geosci, Beijing 102249, Peoples R China; [Wu, Yuping; Chen, Zhangxin] Univ Calgary, Dept Chem & Petr Engn, Calgary, AB T2N 1N4, Canada; [Awan, Rizwan Sarwar] Hefei Univ Technol, Sch Resources & Environm Engn, Hefei 230009, Peoples R China",China Univ Petr | Hefei Univ Technol | Univ Calgary,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
